id_produto|ds_produto|id_subcategoria
3638695|Produto - 0003638695|3531
3653523|Produto - 0003653523|3129
3663161|Produto - 0003663161|1582
3669696|Produto - 0003669696|1162
3671893|Produto - 0003671893|1315
3701284|Produto - 0003701284|562
3720766|Produto - 0003720766|333
3729085|Produto - 0003729085|1048
3732840|Produto - 0003732840|2887
3733078|Produto - 0003733078|1106
3739196|Produto - 0003739196|1569
3759850|Produto - 0003759850|1582
3763320|Produto - 0003763320|1299
3765521|Produto - 0003765521|1106
3771018|Produto - 0003771018|3531
3777641|Produto - 0003777641|1582
3781917|Produto - 0003781917|1106
3796779|Produto - 0003796779|1106
3801198|Produto - 0003801198|3531
3807578|Produto - 0003807578|1162
3824402|Produto - 0003824402|3531
3838619|Produto - 0003838619|1582
3839684|Produto - 0003839684|1241
3850907|Produto - 0003850907|1582
3865032|Produto - 0003865032|2315
3902909|Produto - 0003902909|1155
3917137|Produto - 0003917137|1582
3922503|Produto - 0003922503|1210
3928813|Produto - 0003928813|1582
3932548|Produto - 0003932548|1582
3955319|Produto - 0003955319|1582
4025363|Produto - 0004025363|561
4030554|Produto - 0004030554|1048
4039371|Produto - 0004039371|681
4051344|Produto - 0004051344|3531
4076781|Produto - 0004076781|641
4078694|Produto - 0004078694|3531
4088129|Produto - 0004088129|1106
4088829|Produto - 0004088829|1582
4092888|Produto - 0004092888|641
4111732|Produto - 0004111732|3531
4117820|Produto - 0004117820|1584
4121391|Produto - 0004121391|1106
4126309|Produto - 0004126309|1664
4127127|Produto - 0004127127|1106
4147877|Produto - 0004147877|3531
4155141|Produto - 0004155141|1582
4185865|Produto - 0004185865|1299
4191746|Produto - 0004191746|2200
4223254|Produto - 0004223254|1106
4223351|Produto - 0004223351|3531
4235225|Produto - 0004235225|3243
4239256|Produto - 0004239256|1582
4240187|Produto - 0004240187|1367
4266584|Produto - 0004266584|1197
4270742|Produto - 0004270742|1582
4271173|Produto - 0004271173|1319
4279222|Produto - 0004279222|1040
4290719|Produto - 0004290719|1367
4294618|Produto - 0004294618|1582
4314229|Produto - 0004314229|1315
4319008|Produto - 0004319008|681
4325721|Produto - 0004325721|2887
4326968|Produto - 0004326968|1162
4335583|Produto - 0004335583|2887
4340836|Produto - 0004340836|1289
4345771|Produto - 0004345771|1582
4348823|Produto - 0004348823|653
4359614|Produto - 0004359614|1664
4369563|Produto - 0004369563|2450
4370164|Produto - 0004370164|681
4374218|Produto - 0004374218|2887
4378429|Produto - 0004378429|1048
4388988|Produto - 0004388988|3129
4409068|Produto - 0004409068|3531
4412735|Produto - 0004412735|681
4421556|Produto - 0004421556|1582
4431139|Produto - 0004431139|1361
4431740|Produto - 0004431740|1582
4432726|Produto - 0004432726|1162
4434072|Produto - 0004434072|1582
4436041|Produto - 0004436041|834
4439768|Produto - 0004439768|3531
4446319|Produto - 0004446319|2973
4448612|Produto - 0004448612|2892
4449276|Produto - 0004449276|1106
4466386|Produto - 0004466386|2887
4472082|Produto - 0004472082|3531
4475831|Produto - 0004475831|1633
4481237|Produto - 0004481237|3531
4494447|Produto - 0004494447|1582
4495351|Produto - 0004495351|1361
4497655|Produto - 0004497655|3157
4506513|Produto - 0004506513|2892
4511239|Produto - 0004511239|1603
4527120|Produto - 0004527120|1106
4547965|Produto - 0004547965|1085
4552669|Produto - 0004552669|1582
4556863|Produto - 0004556863|3484
4566309|Produto - 0004566309|1582
4566593|Produto - 0004566593|3383
4597021|Produto - 0004597021|1106
4599212|Produto - 0004599212|1106
4601329|Produto - 0004601329|1582
4602870|Produto - 0004602870|130
4611661|Produto - 0004611661|1162
4616765|Produto - 0004616765|1106
4620603|Produto - 0004620603|1315
4620895|Produto - 0004620895|1582
4632717|Produto - 0004632717|3531
4638687|Produto - 0004638687|1880
4671987|Produto - 0004671987|2467
4678982|Produto - 0004678982|1162
4687743|Produto - 0004687743|1582
4688515|Produto - 0004688515|1106
4699185|Produto - 0004699185|2184
4706793|Produto - 0004706793|1162
4711098|Produto - 0004711098|1162
4712520|Produto - 0004712520|2892
4716249|Produto - 0004716249|505
4733559|Produto - 0004733559|1315
4748377|Produto - 0004748377|1582
4760286|Produto - 0004760286|1040
4764475|Produto - 0004764475|2892
4779710|Produto - 0004779710|2365
4790684|Produto - 0004790684|1040
4800862|Produto - 0004800862|3214
4815982|Produto - 0004815982|3531
4819158|Produto - 0004819158|1315
4823634|Produto - 0004823634|1106
4839511|Produto - 0004839511|562
4852474|Produto - 0004852474|619
4853890|Produto - 0004853890|169
4858146|Produto - 0004858146|1315
4861871|Produto - 0004861871|3531
4885575|Produto - 0004885575|1582
4890754|Produto - 0004890754|1582
4891315|Produto - 0004891315|1633
4893764|Produto - 0004893764|3422
4917367|Produto - 0004917367|694
4920114|Produto - 0004920114|1315
4927669|Produto - 0004927669|3531
4956224|Produto - 0004956224|587
4961896|Produto - 0004961896|1633
4975608|Produto - 0004975608|1182
4985062|Produto - 0004985062|1162
4987942|Produto - 0004987942|958
5002150|Produto - 0005002150|2892
5006111|Produto - 0005006111|1582
5027983|Produto - 0005027983|1212
18891|Produto - 0000018891|3112
21911|Produto - 0000021911|299
44951|Produto - 0000044951|2129
81512|Produto - 0000081512|3214
247105|Produto - 0000247105|3152
265711|Produto - 0000265711|1982
266054|Produto - 0000266054|961
298861|Produto - 0000298861|151
299151|Produto - 0000299151|1444
301459|Produto - 0000301459|1354
304597|Produto - 0000304597|392
350737|Produto - 0000350737|2907
387959|Produto - 0000387959|960
388090|Produto - 0000388090|3172
388299|Produto - 0000388299|2184
394939|Produto - 0000394939|3269
402108|Produto - 0000402108|3172
409218|Produto - 0000409218|311
431607|Produto - 0000431607|3214
431741|Produto - 0000431741|3531
443373|Produto - 0000443373|1664
450150|Produto - 0000450150|1162
454799|Produto - 0000454799|514
455814|Produto - 0000455814|1106
467597|Produto - 0000467597|1162
471783|Produto - 0000471783|885
477389|Produto - 0000477389|1582
488746|Produto - 0000488746|1085
496878|Produto - 0000496878|1582
509802|Produto - 0000509802|1315
516724|Produto - 0000516724|3214
517017|Produto - 0000517017|1664
540503|Produto - 0000540503|2988
547534|Produto - 0000547534|1582
552096|Produto - 0000552096|1582
564171|Produto - 0000564171|505
598401|Produto - 0000598401|1315
603800|Produto - 0000603800|3531
642198|Produto - 0000642198|1633
663707|Produto - 0000663707|1633
672840|Produto - 0000672840|1582
676553|Produto - 0000676553|1582
689638|Produto - 0000689638|1106
711207|Produto - 0000711207|1106
712772|Produto - 0000712772|3129
713675|Produto - 0000713675|1319
725061|Produto - 0000725061|1085
725850|Produto - 0000725850|1315
735526|Produto - 0000735526|2892
739379|Produto - 0000739379|885
745711|Produto - 0000745711|1582
746833|Produto - 0000746833|1582
759142|Produto - 0000759142|1315
763590|Produto - 0000763590|753
766549|Produto - 0000766549|1210
783258|Produto - 0000783258|1582
795540|Produto - 0000795540|1315
798484|Produto - 0000798484|1582
799883|Produto - 0000799883|1633
808604|Produto - 0000808604|1582
828109|Produto - 0000828109|3531
861298|Produto - 0000861298|1162
869921|Produto - 0000869921|1048
871233|Produto - 0000871233|1582
898524|Produto - 0000898524|1582
903898|Produto - 0000903898|1162
913344|Produto - 0000913344|3531
916476|Produto - 0000916476|3226
920692|Produto - 0000920692|1162
929015|Produto - 0000929015|1162
934559|Produto - 0000934559|1162
943928|Produto - 0000943928|1880
950862|Produto - 0000950862|885
985831|Produto - 0000985831|681
988427|Produto - 0000988427|753
989095|Produto - 0000989095|3531
999433|Produto - 0000999433|1582
1000215|Produto - 0001000215|1582
1004386|Produto - 0001004386|3531
1018289|Produto - 0001018289|1162
1020000|Produto - 0001020000|1162
1024925|Produto - 0001024925|1582
1031504|Produto - 0001031504|3531
1057619|Produto - 0001057619|1582
1067471|Produto - 0001067471|2908
1078863|Produto - 0001078863|1582
1087606|Produto - 0001087606|1582
1106432|Produto - 0001106432|2842
1113247|Produto - 0001113247|3531
1123599|Produto - 0001123599|3531
1127409|Produto - 0001127409|1289
1137454|Produto - 0001137454|562
1153534|Produto - 0001153534|1582
1154891|Produto - 0001154891|1582
1163406|Produto - 0001163406|3531
1164290|Produto - 0001164290|1880
1170178|Produto - 0001170178|1085
1191950|Produto - 0001191950|1315
1198445|Produto - 0001198445|1664
1203447|Produto - 0001203447|3531
1213023|Produto - 0001213023|3531
1222091|Produto - 0001222091|3129
1251023|Produto - 0001251023|1315
1278341|Produto - 0001278341|681
1286845|Produto - 0001286845|1315
1287604|Produto - 0001287604|2850
1288970|Produto - 0001288970|3214
1293133|Produto - 0001293133|1040
1297537|Produto - 0001297537|753
1303565|Produto - 0001303565|3531
1311400|Produto - 0001311400|681
1313687|Produto - 0001313687|1106
1316472|Produto - 0001316472|3531
1327273|Produto - 0001327273|753
1334311|Produto - 0001334311|3531
1338214|Produto - 0001338214|1315
1367799|Produto - 0001367799|641
1406703|Produto - 0001406703|1633
1439802|Produto - 0001439802|753
1440441|Produto - 0001440441|3531
1444500|Produto - 0001444500|2900
1460748|Produto - 0001460748|593
1479515|Produto - 0001479515|3129
1480403|Produto - 0001480403|2887
1511876|Produto - 0001511876|3129
1526917|Produto - 0001526917|1582
1543982|Produto - 0001543982|1582
1545032|Produto - 0001545032|3112
1554939|Produto - 0001554939|1364
1588471|Produto - 0001588471|1582
1601892|Produto - 0001601892|1106
1602441|Produto - 0001602441|562
1608100|Produto - 0001608100|681
1616686|Produto - 0001616686|3531
1622001|Produto - 0001622001|1582
1650568|Produto - 0001650568|2973
1665332|Produto - 0001665332|1582
1677659|Produto - 0001677659|3129
1678705|Produto - 0001678705|1106
1687152|Produto - 0001687152|2892
1693036|Produto - 0001693036|1880
1693252|Produto - 0001693252|1633
1694766|Produto - 0001694766|1162
1700741|Produto - 0001700741|2853
1700940|Produto - 0001700940|1106
1704297|Produto - 0001704297|155
1704747|Produto - 0001704747|2486
1705230|Produto - 0001705230|1850
1734850|Produto - 0001734850|1582
1749646|Produto - 0001749646|630
1761430|Produto - 0001761430|3172
1767773|Produto - 0001767773|1582
1770323|Produto - 0001770323|1197
1776843|Produto - 0001776843|1582
1778447|Produto - 0001778447|1212
1791480|Produto - 0001791480|360
1800353|Produto - 0001800353|1315
1801415|Produto - 0001801415|3531
1828409|Produto - 0001828409|720
1838999|Produto - 0001838999|1106
1840307|Produto - 0001840307|1901
1859352|Produto - 0001859352|562
1863565|Produto - 0001863565|561
1873985|Produto - 0001873985|3112
1883691|Produto - 0001883691|2243
1901072|Produto - 0001901072|1582
1909014|Produto - 0001909014|1633
1909413|Produto - 0001909413|1582
1918108|Produto - 0001918108|2200
1932443|Produto - 0001932443|1880
1934133|Produto - 0001934133|3531
1939692|Produto - 0001939692|2286
1941187|Produto - 0001941187|505
1944403|Produto - 0001944403|1582
1975395|Produto - 0001975395|1315
1988063|Produto - 0001988063|1315
2008939|Produto - 0002008939|753
2017156|Produto - 0002017156|1319
2026888|Produto - 0002026888|1582
2037054|Produto - 0002037054|1315
2042485|Produto - 0002042485|1582
2042712|Produto - 0002042712|1880
2052250|Produto - 0002052250|1582
2071356|Produto - 0002071356|561
2071397|Produto - 0002071397|1582
2101746|Produto - 0002101746|1582
2140398|Produto - 0002140398|681
2144301|Produto - 0002144301|1315
2185986|Produto - 0002185986|1582
2190686|Produto - 0002190686|1162
2207277|Produto - 0002207277|1476
2238470|Produto - 0002238470|1315
2305266|Produto - 0002305266|562
2314694|Produto - 0002314694|3214
2322381|Produto - 0002322381|1582
2329925|Produto - 0002329925|1162
2335644|Produto - 0002335644|1315
2345521|Produto - 0002345521|1162
2362530|Produto - 0002362530|505
2389545|Produto - 0002389545|1582
2391810|Produto - 0002391810|1315
2398101|Produto - 0002398101|1582
2422063|Produto - 0002422063|1315
2442913|Produto - 0002442913|1085
2446970|Produto - 0002446970|1315
2449291|Produto - 0002449291|3531
2502236|Produto - 0002502236|1162
2504845|Produto - 0002504845|1582
2513337|Produto - 0002513337|3531
2521392|Produto - 0002521392|1664
2575112|Produto - 0002575112|2217
2576579|Produto - 0002576579|3531
2581069|Produto - 0002581069|1315
2588112|Produto - 0002588112|1315
2605420|Produto - 0002605420|3531
2612991|Produto - 0002612991|1582
2613987|Produto - 0002613987|333
2615869|Produto - 0002615869|1582
2625277|Produto - 0002625277|3472
2648348|Produto - 0002648348|3214
2682273|Produto - 0002682273|1106
2711896|Produto - 0002711896|562
2713212|Produto - 0002713212|3531
2738925|Produto - 0002738925|1315
2739739|Produto - 0002739739|1582
2745901|Produto - 0002745901|1148
2755500|Produto - 0002755500|1198
2761049|Produto - 0002761049|1657
2764856|Produto - 0002764856|2355
2774379|Produto - 0002774379|1106
2777209|Produto - 0002777209|2200
2779026|Produto - 0002779026|3129
2782702|Produto - 0002782702|1582
2812599|Produto - 0002812599|3531
2841742|Produto - 0002841742|561
2852267|Produto - 0002852267|1315
2872449|Produto - 0002872449|3129
2891516|Produto - 0002891516|3271
2912291|Produto - 0002912291|1289
2912524|Produto - 0002912524|1338
2949135|Produto - 0002949135|2892
2949313|Produto - 0002949313|1582
2961486|Produto - 0002961486|2467
2979742|Produto - 0002979742|2461
2981757|Produto - 0002981757|562
2985800|Produto - 0002985800|1582
2988052|Produto - 0002988052|1106
3007941|Produto - 0003007941|1106
3024976|Produto - 0003024976|1582
3040247|Produto - 0003040247|745
3056760|Produto - 0003056760|3531
3067460|Produto - 0003067460|1106
3073255|Produto - 0003073255|1106
3076301|Produto - 0003076301|2892
3098882|Produto - 0003098882|1582
3108446|Produto - 0003108446|753
3118775|Produto - 0003118775|1582
3121653|Produto - 0003121653|3531
3131098|Produto - 0003131098|3531
3149129|Produto - 0003149129|3129
3161853|Produto - 0003161853|1106
3163723|Produto - 0003163723|1085
3163866|Produto - 0003163866|1106
3175366|Produto - 0003175366|2450
3177089|Produto - 0003177089|1106
3182891|Produto - 0003182891|1106
3189469|Produto - 0003189469|834
3191126|Produto - 0003191126|2887
3202612|Produto - 0003202612|1212
3210076|Produto - 0003210076|1582
3223591|Produto - 0003223591|562
3228423|Produto - 0003228423|3531
3267797|Produto - 0003267797|905
3279127|Produto - 0003279127|1162
3284585|Produto - 0003284585|1315
3287750|Produto - 0003287750|1315
3291483|Produto - 0003291483|1582
3298726|Produto - 0003298726|1664
3302714|Produto - 0003302714|1582
3310638|Produto - 0003310638|880
3331052|Produto - 0003331052|1162
3347007|Produto - 0003347007|2450
3363115|Produto - 0003363115|1582
3370194|Produto - 0003370194|333
3378357|Produto - 0003378357|2187
3418509|Produto - 0003418509|333
3421318|Produto - 0003421318|1106
3424358|Produto - 0003424358|3531
3435709|Produto - 0003435709|753
3436185|Produto - 0003436185|882
3466546|Produto - 0003466546|681
3475821|Produto - 0003475821|3531
3492197|Produto - 0003492197|1676
3500928|Produto - 0003500928|2450
3539172|Produto - 0003539172|1582
3547395|Produto - 0003547395|1650
3556479|Produto - 0003556479|1633
3569290|Produto - 0003569290|3531
3571034|Produto - 0003571034|1582
3572459|Produto - 0003572459|1289
3583636|Produto - 0003583636|1582
3585342|Produto - 0003585342|1040
3591682|Produto - 0003591682|1582
3598223|Produto - 0003598223|1049
3604369|Produto - 0003604369|1106
3608702|Produto - 0003608702|1085
3610099|Produto - 0003610099|2887
3618315|Produto - 0003618315|3206
3641748|Produto - 0003641748|1040
3661931|Produto - 0003661931|2315
3672675|Produto - 0003672675|1197
3737561|Produto - 0003737561|1582
3755805|Produto - 0003755805|1582
3766960|Produto - 0003766960|2200
3767263|Produto - 0003767263|1106
3781649|Produto - 0003781649|1880
3791435|Produto - 0003791435|1582
3792874|Produto - 0003792874|1212
3809708|Produto - 0003809708|1582
3810051|Produto - 0003810051|1582
3837767|Produto - 0003837767|1315
3842880|Produto - 0003842880|1106
3851051|Produto - 0003851051|1582
3856532|Produto - 0003856532|1582
3866971|Produto - 0003866971|1582
3867939|Produto - 0003867939|1106
3874178|Produto - 0003874178|880
3878606|Produto - 0003878606|1210
3879294|Produto - 0003879294|1633
3925247|Produto - 0003925247|561
3951870|Produto - 0003951870|562
3953485|Produto - 0003953485|1582
3960964|Produto - 0003960964|82
3965336|Produto - 0003965336|2046
3987350|Produto - 0003987350|1106
4003200|Produto - 0004003200|1664
4013193|Produto - 0004013193|1582
4014178|Produto - 0004014178|2887
4015781|Produto - 0004015781|2841
4018067|Produto - 0004018067|1582
4039323|Produto - 0004039323|3112
4039459|Produto - 0004039459|681
4051431|Produto - 0004051431|1063
4054211|Produto - 0004054211|3129
4058389|Produto - 0004058389|333
4058552|Produto - 0004058552|1582
4070492|Produto - 0004070492|1582
4080936|Produto - 0004080936|1582
4083147|Produto - 0004083147|1162
